system:index,AHGFL1,AHGFL2,AL26EP,AL26EP_ERR,AL26NC,AL26NC_ERR,AL26NP,AL26NP_ERR,ALAMS,ALCORR,ALPROD,ALSELF,ALSNOW,ALSTND,ALTOPO,ALTOTS,AREA,AUTHOR,BASIN,BE10EP,BE10EP_ERR,BE10NC,BE10NC_ERR,BE10NP,BE10NP_ERR,BEAMS,BECORR,BEPROD,BESELF,BESNOW,BESTND,BETOPO,BETOTS,CNTRY,CORDS_ELEV,CRN_SUBCMP,DBDOI,DBVERNO,DIV_ADMIN,DIV_OTHER,EAL_ERR,EAL_GCMYR,EAL_MMKYR,EBE_ERR,EBE_GCMYR,EBE_MMKYR,ELEVATION,ELEV_AVE,ELEV_STD,ERRAL_AMS,ERRAL_MUON,ERRAL_PROD,ERRAL_TOT,ERRBE_AMS,ERRBE_MUON,ERRBE_PROD,ERRBE_TOT,IBRACODE,IBRAREGION,IGSNID,ISL_NAME,LAKE,MATERIAL,METASITEID,OAID,OBSID1,OBSID2,PROJECTION,PROJEPSGID,PUBYEAR,REFDBID,REFDOI,REFID,REGION_INT,REGION_REG,RIVDIV,RIVNAME,SITEID,SITE_COMMT,SIZEMAX,SIZEMIN,SLP_AVE,SLP_STD,SMPID,SMP_COMMT,SMP_DAY,SMP_MONTH,SMP_YEAR,STUDYID,X_WGS84,Y_WGS84,mean,realid,.geo
000100000000000004b1,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,47.85,Linari,ND,22.7,1.7,251000.0,5160.0,251000.0,5160.0,LLNL-CAMS,1.0,1.419,1.0,1.0,07KNSTD,0.997,1.414,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,3.57,0.00426,16.08,-9999.99,585.71,122.06,-9.99999,-9.99999,-9.99999,-9.99999,9.0E-5,3.8E-4,8.6E-4,9.5E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS040,CS-21,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02514a,NA,850,250,163.86,111.88,CRNSM02797,NA,-9999,-9999,-9999,S154,-82.161317,35.585453,1311.5507877399027,2272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066d,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,11.25,Linari,ND,31.9,2.4,197000.0,5460.0,197000.0,5460.0,LLNL-CAMS,1.0,1.56,1.0,1.0,07KNSTD,0.994,1.551,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,4.95,0.00599,22.62,-9999.99,703.34,118.55,-9.99999,-9.99999,-9.99999,-9.99999,1.7E-4,5.2E-4,0.00119,0.00131,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS041,CS-22,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02515a,NA,850,250,232.6,114.64,CRNSM02798,NA,-9999,-9999,-9999,S154,-82.215195,35.569866,1335.992154939936,3123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000079a,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,4.32,Linari,ND,27.5,2.4,221000.0,11800.0,221000.0,11800.0,LLNL-CAMS,1.0,1.563,1.0,1.0,07KNSTD,0.997,1.558,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,4.51,0.00534,20.14,-9999.99,660.91,101.31,-9.99999,-9.99999,-9.99999,-9.99999,3.0E-4,4.5E-4,0.00106,0.00119,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS042,CS-23,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02516a,NA,850,250,221.07,118.65,CRNSM02799,NA,-9999,-9999,-9999,S154,-82.167181,35.525596,1372.1614550095724,3586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000752,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,5.32,Linari,ND,34.1,2.6,226000.0,5890.0,226000.0,5890.0,LLNL-CAMS,1.0,2.021,1.0,1.0,07KNSTD,0.994,2.009,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,5.22,0.00663,25.02,-9999.99,1025.62,152.32,-9.99999,-9.99999,-9.99999,-9.99999,1.8E-4,4.7E-4,0.00129,0.00138,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS043,CS-24,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02517a,NA,850,250,268.14,101.38,CRNSM02800,NA,-9999,-9999,-9999,S154,-82.404777,35.545624,1474.604458268533,3486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000753,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,SUERC,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,5.32,Linari,ND,29.6,2.3,256000.0,7010.0,256000.0,7010.0,SUERC,1.0,2.021,1.0,1.0,07KNSTD,0.994,2.009,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,4.59,0.00583,21.99,-9999.99,1025.62,152.32,-9.99999,-9.99999,-9.99999,-9.99999,1.7E-4,4.1E-4,0.00113,0.00122,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS044,CS-24 (rep),WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02517a,NA,850,250,268.14,101.38,CRNSM02800,NA,-9999,-9999,-9999,S154,-82.404777,35.545624,1474.604458268533,3487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000742,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,5.34,Linari,ND,8.5,0.8,761000.0,28500.0,761000.0,28500.0,LLNL-CAMS,1.0,1.846,1.0,1.0,07KNSTD,1.0,1.846,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.37,0.00169,6.4,-9999.99,897.87,29.12,-9.99999,-9.99999,-9.99999,-9.99999,7.0E-5,1.0E-4,3.4E-4,3.6E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS045,CS-25,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02518a,NA,850,250,80.37,46.33,CRNSM02801,NA,-9999,-9999,-9999,S154,-80.430872,36.717381,1202.861530715005,3466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000754,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,5.08,Linari,ND,10.4,0.8,643000.0,13900.0,643000.0,13900.0,LLNL-CAMS,1.0,1.88,1.0,1.0,07KNSTD,0.998,1.876,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.64,0.00207,7.79,-9999.99,911.04,67.69,-9.99999,-9.99999,-9.99999,-9.99999,5.0E-5,1.2E-4,4.1E-4,4.3E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS046,CS-26,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02519a,NA,850,250,164.82,93.16,CRNSM02802,NA,-9999,-9999,-9999,S154,-80.463193,36.772221,1181.9812533476165,3490,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006cd,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,8.18,Linari,ND,10.0,0.8,680000.0,19300.0,680000.0,19300.0,LLNL-CAMS,1.0,1.917,1.0,1.0,07KNSTD,1.0,1.916,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.58,0.00199,7.5,-9999.99,945.42,27.93,-9.99999,-9.99999,-9.99999,-9.99999,6.0E-5,1.2E-4,4.0E-4,4.2E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS047,CS-27,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02520a,NA,850,250,81.4,45.11,CRNSM02803,NA,-9999,-9999,-9999,S154,-80.373088,36.752988,1209.7271523178808,3277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000726,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,6.1,Linari,ND,17.4,1.3,331000.0,9210.0,331000.0,9210.0,LLNL-CAMS,1.0,1.485,1.0,1.0,07KNSTD,0.994,1.476,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.76,0.00331,12.51,-9999.99,609.94,126.88,-9.99999,-9.99999,-9.99999,-9.99999,1.0E-4,2.7E-4,6.7E-4,7.3E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS048,CS-28,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02521a,NA,850,250,230.47,111.33,CRNSM02804,NA,-9999,-9999,-9999,S154,-80.298109,36.786297,1203.164962205425,3423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000777,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,SUERC,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,4.65,Linari,ND,10.4,1.0,459390.0,24100.0,459390.0,24100.0,SUERC,1.0,1.262,1.0,1.0,07KNSTD,1.0,1.261,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.75,0.002,7.53,-9999.99,423.86,31.72,-9.99999,-9.99999,-9.99999,-9.99999,1.1E-4,1.6E-4,4.2E-4,4.6E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS051,CS-30 (rep),WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02522a,NA,850,250,75.91,54.79,CRNSM02806,NA,-9999,-9999,-9999,S154,-80.179724,36.658817,1250.8827667057446,3533,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000778,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,4.65,Linari,ND,9.9,0.9,483000.0,23700.0,483000.0,23700.0,LLNL-CAMS,1.0,1.262,1.0,1.0,07KNSTD,1.0,1.261,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.65,0.00189,7.13,-9999.99,423.86,31.72,-9.99999,-9.99999,-9.99999,-9.99999,1.0E-4,1.5E-4,4.0E-4,4.4E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS050,CS-30,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02522a,NA,850,250,75.91,54.79,CRNSM02806,NA,-9999,-9999,-9999,S154,-80.179724,36.658817,1250.8827667057446,3534,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000005d9,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,17.29,Linari,ND,34.8,2.6,181000.0,5330.0,181000.0,5330.0,LLNL-CAMS,1.0,1.727,1.0,1.0,07KNSTD,0.998,1.724,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,5.85,0.00722,27.26,-9999.99,805.91,112.99,-9.99999,-9.99999,-9.99999,-9.99999,2.2E-4,5.9E-4,0.00142,0.00155,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS052,CS-31,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02523a,NA,850,250,121.92,107.21,CRNSM02807,NA,-9999,-9999,-9999,S154,-80.337181,36.66549,1226.1449004975127,2861,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007aa,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.9,Linari,ND,20.9,1.6,269000.0,6260.0,269000.0,6260.0,LLNL-CAMS,1.0,1.407,1.0,1.0,07KNSTD,0.994,1.398,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,3.29,0.00392,14.79,-9999.99,547.63,113.27,-9.99999,-9.99999,-9.99999,-9.99999,1.0E-4,3.4E-4,8.0E-4,8.7E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000094,S154WTS053,CS-32,WGS84_UTM_17N,32617,2016,Linari:2016appalachian,10.1002/esp.4051,Earth_Surf_Proc_Land_42,Appalachians Mts.,NA,not applicable,not applicable,CRNST02524a,NA,850,250,230.03,126.33,CRNSM02808,NA,-9999,-9999,-9999,S154,-80.450671,36.615549,1240.986832986833,3607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000080f,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,PRIME-Lab,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,2.94,Orem,History Grove,52.1,3.0,438000.0,11800.0,438000.0,11800.0,PRIME-Lab,1.0,7.254,1.0,1.0,07KNSTD,0.998,7.242,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,8.13,0.01166,43.98,-9999.99,2931.11,84.94,-9.99999,-9.99999,-9.99999,-9.99999,3.2E-4,3.1E-4,0.00211,0.00215,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000121,S155WTS001,HG,WGS84_UTM_13N,32613,2016,Orem:2016caldera,10.1002/2015JF003663,J_Geophys_Res-Earth_121,"Valles Caldera, New Mexico",NA,not applicable,not applicable,CRNST02525a,NA,500,250,154.38,70.11,CRNSM02809,NA,-9999,-9999,-9999,S155,-106.511972,35.875043,696.3068391866911,3743,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007d3,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,PRIME-Lab,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.46,Orem,La Jara,59.4,3.6,420000.0,13600.0,420000.0,13600.0,PRIME-Lab,1.0,8.115,1.0,1.0,07KNSTD,0.996,8.082,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,9.44,0.01354,51.11,-9999.99,3122.56,142.83,-9.99999,-9.99999,-9.99999,-9.99999,4.4E-4,3.3E-4,0.00244,0.0025,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000121,S155WTS002,LJ,WGS84_UTM_13N,32613,2016,Orem:2016caldera,10.1002/2015JF003663,J_Geophys_Res-Earth_121,"Valles Caldera, New Mexico",NA,not applicable,not applicable,CRNST02526a,NA,500,250,220.87,99.64,CRNSM02810,NA,-9999,-9999,-9999,S155,-106.526919,35.869967,759.7733870967743,3663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000008db,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,PRIME-Lab,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,0.63,Orem,"Jaramillo Crk., Redondo, upper",212.0,16.8,112000.0,6900.0,112000.0,6900.0,PRIME-Lab,1.0,7.662,1.0,1.0,07KNSTD,0.992,7.603,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,34.87,0.04821,181.94,-9999.99,2905.68,94.47,-9.99999,-9.99999,-9.99999,-9.99999,0.00299,0.00134,0.00864,0.00924,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000121,S155WTS003,UR,WGS84_UTM_13N,32613,2016,Orem:2016caldera,10.1002/2015JF003663,J_Geophys_Res-Earth_121,"Valles Caldera, New Mexico",NA,not applicable,not applicable,CRNST02527a,NA,500,250,224.26,71.05,CRNSM02811,NA,-9999,-9999,-9999,S155,-106.575344,35.892524,686.8558558558559,4017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000505,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,PRIME-Lab,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,13.43,Orem,"Redondo, lower",179.0,15.5,124000.0,8800.0,124000.0,8800.0,PRIME-Lab,1.0,7.195,1.0,1.0,07KNSTD,0.99,7.124,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,30.15,0.04087,154.22,-9999.99,2922.63,197.42,-9.99999,-9.99999,-9.99999,-9.99999,0.00293,0.00119,0.00734,0.00799,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000121,S155WTS004,LR,WGS84_UTM_13N,32613,2016,Orem:2016caldera,10.1002/2015JF003663,J_Geophys_Res-Earth_121,"Valles Caldera, New Mexico",NA,not applicable,not applicable,CRNST02528a,NA,500,250,291.96,139.05,CRNSM02812,NA,-9999,-9999,-9999,S155,-106.5978,35.865729,696.1654456654459,2461,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000004f,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,7678.13,Reusser,Roanoke Riv.,6.17,0.52,623571.0,18098.0,623571.0,18098.0,LLNL-CAMS,1.0,1.178,1.0,1.0,07KNSTD,0.999,1.177,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.15,0.00133,5.01,-9999.99,324.15,162.57,-9.99999,-9.99999,-9.99999,-9.99999,4.0E-5,1.0E-4,2.8E-4,3.0E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS001,SAP03,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02529a,NA,1000,250,89.25,87.36,CRNSM02813,NA,-9999,-9999,-9999,S156,-78.740028,36.916618,1081.6969705974568,201,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000a2,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,6696.82,Reusser,Dan Riv.,6.79,0.57,550442.0,16440.0,550442.0,16440.0,LLNL-CAMS,1.0,1.129,1.0,1.0,07KNSTD,0.999,1.128,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.28,0.00146,5.52,-9999.99,287.58,138.2,-9.99999,-9.99999,-9.99999,-9.99999,5.0E-5,1.2E-4,3.1E-4,3.4E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS002,SAP04,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02530a,NA,1000,250,70.44,65.14,CRNSM02814,NA,-9999,-9999,-9999,S156,-79.09038,36.643002,1161.3818611809668,341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000103,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,2967.44,Reusser,Neuse Riv.,3.9,0.35,774477.0,21328.0,774477.0,21328.0,LLNL-CAMS,1.0,0.975,1.0,1.0,07KNSTD,1.0,0.975,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.76,8.5E-4,3.22,-9999.99,133.33,43.74,-9.99999,-9.99999,-9.99999,-9.99999,3.0E-5,7.0E-5,1.9E-4,2.0E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS003,SAP07,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02531a,NA,1000,250,35.78,22.82,CRNSM02815,NA,-9999,-9999,-9999,S156,-78.40714,35.647149,1142.5899755144317,501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000037,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,16375.04,Reusser,Pee Dee Riv.,6.78,0.56,539577.0,13940.0,539577.0,13940.0,LLNL-CAMS,1.0,1.111,1.0,1.0,07KNSTD,0.999,1.11,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.28,0.00147,5.55,-9999.99,280.58,141.16,-9.99999,-9.99999,-9.99999,-9.99999,4.0E-5,1.2E-4,3.1E-4,3.4E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS004,SAP09,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02532a,NA,1000,250,61.31,68.45,CRNSM02816,NA,-9999,-9999,-9999,S156,-79.998077,35.086441,1179.4152084235923,161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000054,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,12260.56,Reusser,Wateree Riv.,5.98,0.5,610071.0,16740.0,610071.0,16740.0,LLNL-CAMS,1.0,1.135,1.0,1.0,07KNSTD,0.999,1.134,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.14,0.00131,4.95,-9999.99,307.29,196.78,-9.99999,-9.99999,-9.99999,-9.99999,4.0E-5,1.0E-4,2.8E-4,3.0E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS005,SAP10,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02533a,NA,1000,250,68.78,80.99,CRNSM02817,NA,-9999,-9999,-9999,S156,-80.699675,34.332206,1223.2214174256537,208,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000000cc,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,6282.17,Reusser,Saluda Riv.,6.09,0.51,554807.0,15272.0,554807.0,15272.0,LLNL-CAMS,1.0,1.028,1.0,1.0,07KNSTD,1.0,1.028,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.17,0.00132,4.97,-9999.99,216.73,117.9,-9.99999,-9.99999,-9.99999,-9.99999,4.0E-5,1.1E-4,2.9E-4,3.1E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS006,SAP12,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02534a,NA,1000,250,46.94,58.6,CRNSM02818,NA,-9999,-9999,-9999,S156,-81.189672,34.04634,1267.2410168368035,410,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000003b,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,15876.78,Reusser,Savannah Riv.,14.42,1.11,271657.0,7930.0,271657.0,7930.0,LLNL-CAMS,1.0,1.082,1.0,1.0,07KNSTD,0.999,1.081,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.71,0.00304,11.46,-9999.99,270.63,188.92,-9.99999,-9.99999,-9.99999,-9.99999,1.0E-4,3.1E-4,6.4E-4,7.2E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS007,SAP53,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02535a,NA,1000,250,60.69,68.71,CRNSM02819,NA,-9999,-9999,-9999,S156,-82.199705,33.655881,1351.50729285956,172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000009d,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,7560.59,Reusser,Oconee Riv.,9.34,0.73,378430.0,9586.0,378430.0,9586.0,LLNL-CAMS,1.0,1.005,1.0,1.0,07KNSTD,1.0,1.005,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.77,0.00197,7.44,-9999.99,206.31,53.58,-9.99999,-9.99999,-9.99999,-9.99999,6.0E-5,1.9E-4,4.2E-4,4.7E-4,NA,not applicable,NA,NA,NA,Sa,NA,OAID-000138,S156WTS008,SAP51,WGS84_UTM_17N,32617,2015,Reusser:2015landscape,10.1130/G36272.1,Geology_43,Appalachian Piedmont,NA,not applicable,not applicable,CRNST02536a,NA,1000,250,39.6,23.37,CRNSM02820,NA,-9999,-9999,-9999,S156,-83.203778,33.128266,1250.00080670066,334,"{""type"":""MultiPoint"",""coordinates"":[]}"
